
1,49,6,65,17,4,49.65853789,0
1,25,14,79,25,3,83.96352,1
1,34,15,106,27,6,47.25406106,0
1,64,10,98,27,3,48.37389814,0
1,55,5,52,16,5,46.4415247,0
1,59,7,100,23,4,47.21674254,0
1,38,3,199,5,7,49.5969381,0
1,41,9,117,18,3,49.89583653,0
1,57,15,120,29,5,47.13623484,0
1,26,7,139,7,5,49.56898992,0
1,35,6,140,20,5,47.54230766,0
1,63,12,52,8,6,46.71637659,0
1,40,15,68,15,7,48.88580761,0
1,39,9,42,2,5,49.4988862,0
1,30,8,115,20,5,50.14022939,1
1,64,10,26,10,6,47.23989788,0
1,57,13,164,39,7,48.11986604,0
1,57,11,153,11,4,50.71234356,1
1,37,13,93,31,6,49.42897019,0
1,44,9,72,20,4,47.78913774,0
1,48,15,135,32,5,49.36753236,0
1,17,5,47,5,3,56.62656,1
1,26,3,156,0,5,46.11575034,0
1,47,7,138,11,4,48.49646216,0
1,37,5,121,17,6,47.4494423,0
1,48,7,130,40,4,47.29933472,0
1,19,9,20,15,6,55.65024,1
1,33,8,167,7,5,50.3546254,1
1,57,11,46,10,7,46.17871386,0
1,43,3,150,26,3,47.46517607,0
1,43,3,197,18,3,50.40269275,1
1,54,7,42,14,6,49.87718001,0
1,62,12,92,33,7,47.76845738,0
1,51,12,154,33,5,49.9758231,0
1,19,4,60,31,5,95.67936,1
1,65,3,188,6,6,47.91315827,0
1,30,9,167,25,7,47.48843078,0
1,51,4,108,18,5,47.45443475,0
1,34,4,97,17,5,47.28339403,0
1,53,8,39,33,4,46.50760142,0
1,32,12,197,8,7,49.48866462,0
1,33,12,133,1,3,46.90823715,0
1,26,8,138,19,6,50.15533283,1
1,40,11,114,5,3,50.76133473,1
1,44,12,40,12,3,47.9606362,0
1,17,15,193,40,4,41.00544,0
1,63,4,117,39,6,48.68711291,0
1,44,10,55,3,6,50.0720586,1
1,52,14,37,36,3,48.6419377,0
1,34,9,168,5,5,49.81140782,0
1,50,4,210,31,4,50.48678106,1
1,57,8,33,30,4,46.17355971,0
1,62,7,20,11,6,47.98272866,0
1,51,8,38,32,4,45.13049731,0
1,40,10,145,17,7,48.89857747,0
1,33,3,42,40,4,45.30650208,0
1,16,10,82,30,4,85.91616,1
1,56,13,70,39,4,48.86662451,0
1,30,6,105,39,3,48.26114168,0
1,48,11,101,17,6,50.12915829,1
1,26,14,77,36,3,51.24742536,1
1,35,8,115,11,5,48.95308641,0
1,48,6,166,17,6,47.72429776,0
1,50,15,182,35,7,50.12950468,1
1,33,5,188,16,7,45.51128123,0
1,35,14,117,16,3,51.09232692,1
1,35,12,137,39,3,51.10351011,1
1,65,5,154,30,5,46.41840287,0
1,61,4,152,33,7,48.23764268,0
1,20,14,209,28,7,30.26592,0
1,42,11,119,9,6,49.31895816,0
1,60,5,123,26,3,49.2111721,0
1,40,13,36,33,3,49.95263755,0
1,60,5,28,27,4,47.32242389,0
1,68,3,203,4,7,47.39068031,0
1,64,8,74,18,4,47.0832969,0
1,45,6,131,27,5,48.79840799,0
1,47,12,97,14,4,51.5826471,1
1,25,5,182,28,7,56.62656,1
1,40,14,185,32,6,48.6030065,0
1,22,14,61,1,6,81.03456,1
1,34,7,69,29,7,47.9940897,0
1,21,11,79,5,3,84.93984,1
1,34,4,144,32,7,46.75275534,0
1,16,8,164,13,3,57.60288,1
1,34,6,142,15,3,49.54630262,0
1,38,9,155,38,5,47.19390137,0
1,35,5,24,34,4,47.21352908,0
1,41,7,107,26,7,46.28985601,0
1,54,15,98,24,7,49.00147456,0
1,26,14,100,30,4,48.06961565,0
1,67,4,129,10,5,48.52111651,0
1,38,4,162,28,5,47.11509758,0
1,68,11,191,27,3,51.90386747,1
1,59,13,81,9,6,51.06827261,1
1,29,7,125,22,3,48.05316951,0
1,17,8,193,29,5,57.60288,1
1,66,3,186,9,7,46.87222407,0
1,17,6,110,8,4,40.02912,0
1,35,8,103,34,4,47.70690345,0
1,48,8,152,18,5,50.31807961,1
1,48,15,203,15,7,49.54184419,0
1,18,15,85,15,5,52.72128,1
1,54,15,149,16,3,48.06540856,0
1,54,4,64,25,3,45.56893435,0
1,33,8,175,12,7,51.75687931,1
1,56,11,210,37,6,48.204351,0
1,28,5,202,15,4,50.38039507,1
1,27,14,137,12,6,51.18068361,1
1,68,8,63,28,4,48.79126287,0
1,26,10,156,12,5,48.30552171,0
1,41,14,40,40,4,48.35973364,0
1,37,8,89,4,3,50.90105675,1
1,28,15,149,37,6,47.9434222,0
1,48,7,33,20,4,46.93284866,0
1,23,9,123,0,5,33.19488,0
1,45,11,179,3,4,46.95623579,0
1,56,13,116,28,3,50.03098826,1
1,18,12,41,27,3,94.70304,1
1,16,12,194,16,3,39.0528,0
1,20,9,89,38,6,86.89248,1
1,33,8,120,27,5,46.8523135,0
1,40,5,118,39,6,48.32927894,0
1,31,7,144,28,5,47.39954983,0
1,31,3,94,21,6,47.44586053,0
1,64,11,165,4,4,49.05515362,0
1,44,8,127,37,3,47.00586894,0
1,26,11,206,12,4,47.71064555,0
1,25,7,146,0,5,36.12384,0
1,21,7,115,9,5,79.08192,1
1,27,12,200,40,4,51.39411697,1
1,59,8,155,16,3,47.56534352,0
1,32,10,210,30,7,51.8234956,1
1,44,12,65,1,7,47.0186045,0
1,20,6,90,35,3,91.77408,1
1,59,11,122,6,7,50.66489645,1
1,18,4,113,2,4,40.02912,0
1,51,11,182,35,3,49.40832175,0
1,59,9,153,24,4,50.42968502,1
1,59,7,191,12,5,48.56854482,0
1,64,8,167,7,5,50.79555311,1
1,24,5,49,10,5,38.07648,0
1,32,4,107,13,3,45.85409482,0
1,41,9,105,22,4,48.56588326,0
1,59,14,91,3,5,50.71004076,1
1,68,14,209,33,5,48.38551828,0
1,56,7,167,32,5,49.66309415,0
1,19,4,70,38,7,85.91616,1
1,64,3,130,34,6,49.03072155,0
1,50,5,206,0,6,45.93893274,0
1,39,12,111,5,6,49.50369092,0
1,51,12,130,19,5,49.04784696,0
1,44,12,132,27,3,49.98229415,0
1,57,13,60,20,7,47.93355291,0
1,34,15,74,15,6,51.48329984,1
1,20,10,101,35,6,64.43712,1
1,66,9,95,18,7,48.99484445,0
1,47,3,103,8,4,44.90649787,0
1,22,11,27,6,4,29.2896,0
1,18,10,91,29,4,48.816,0
1,54,3,90,32,6,49.58662852,0
1,58,12,47,5,4,49.8768962,0
1,27,3,92,37,3,47.57927659,0
1,61,14,122,31,6,51.08566885,1
1,16,12,149,3,7,90.79776,1
1,51,12,55,17,6,50.86129295,1
1,37,15,208,21,4,48.28305496,0
1,28,10,166,7,3,49.423131,0
1,51,4,161,22,3,46.87934933,0
1,20,7,129,35,7,37.10016,0
1,31,4,20,12,7,44.59666075,0
1,18,7,184,19,4,83.96352,1
1,21,15,104,27,7,73.224,1
1,30,7,90,19,5,46.66910585,0
1,35,5,77,19,3,49.34931603,0
1,23,10,37,4,6,61.50816,1
1,45,4,23,27,5,48.48936256,0
1,64,13,47,40,6,47.03411221,0
1,18,15,123,30,7,35.14752,0
1,56,3,41,36,4,45.21303098,0
1,28,4,125,3,3,48.16639769,0
1,34,14,167,20,7,50.75890523,1
1,23,15,83,27,7,67.36608,1
1,67,3,105,38,4,46.06255479,0
1,35,7,130,29,4,47.87249868,0
1,59,13,113,34,5,47.84247678,0
1,52,14,80,31,7,50.91515761,1
1,62,8,87,33,4,50.11094719,1
1,66,11,57,13,5,47.87112642,0
1,60,3,197,0,4,50.62025941,1
1,43,3,121,2,3,46.79996994,0
1,24,15,83,36,4,77.12928,1
1,48,5,176,16,5,48.90558284,0
1,53,6,204,40,7,49.88689046,0
1,39,7,129,40,4,48.45545344,0
1,18,12,24,40,7,84.93984,1
1,22,3,95,4,5,64.43712,1
1,48,10,50,8,3,46.86405202,0
1,16,9,34,11,7,59.55552,1
1,57,5,53,28,3,48.14000591,0
1,47,10,107,10,4,47.1424259,0
1,61,10,183,31,7,48.37047278,0
1,31,13,119,35,5,49.45454225,0
1,31,7,168,37,3,47.60499242,0
1,65,12,57,27,4,50.14296865,1
1,53,15,73,20,3,47.1591223,0
1,40,8,49,27,6,48.61659829,0
1,53,12,98,16,7,46.95485123,0
1,29,9,194,17,5,47.6782507,0
1,54,13,159,10,3,48.83612768,0
1,48,4,126,40,6,48.57331475,0
1,68,5,55,16,7,47.71890686,0
1,31,4,53,39,3,46.71453528,0
1,62,10,195,9,3,49.57611613,0
1,62,15,61,13,4,48.17296305,0
1,63,4,174,12,5,47.48365082,0
1,37,3,87,30,7,49.3141379,0
1,66,3,24,1,7,44.77310534,0
1,51,7,208,17,6,51.2129448,1
1,38,9,176,26,7,50.92387086,1
1,22,10,153,2,3,42.95808,0
1,23,11,174,32,6,97.632,1
1,58,10,29,6,6,47.3975456,0
1,64,7,74,39,7,46.68873441,0
1,21,8,156,4,7,92.7504,1
1,57,11,186,28,6,49.29424713,0
1,54,3,106,30,4,45.26932456,0
1,40,5,64,40,4,49.04435856,0
1,19,11,86,15,6,44.91072,0
1,50,3,162,40,5,49.06266766,0
1,35,10,61,25,6,49.85676729,0
1,40,15,154,3,5,50.2256908,1
1,26,8,121,36,6,47.53215011,0
1,55,7,70,1,4,49.84818774,0
1,27,3,164,0,5,48.74341473,0
1,51,10,165,3,4,46.0064574,0
1,64,12,153,37,3,50.60245064,1
1,18,14,29,8,6,31.24224,0
1,36,4,75,15,4,49.77502308,0
1,27,11,183,11,3,50.44506932,1
1,16,8,200,19,6,45.88704,0
1,45,15,27,3,4,49.36584046,0
1,64,5,66,24,3,47.31722586,0
1,44,12,123,12,3,51.99808196,1
1,43,9,46,12,7,46.41664623,0
1,56,13,23,2,6,49.39895033,0
1,52,14,75,26,6,49.44069886,0
1,46,7,64,29,6,46.6869609,0
1,17,12,58,7,6,48.816,0
1,44,6,206,29,4,49.3192298,0
1,61,10,60,6,6,46.74488019,0
1,61,14,145,9,4,48.15250979,0
1,54,4,160,37,5,46.02823201,0
1,26,8,209,29,4,49.89903282,0
1,28,7,134,5,7,46.59701467,0
1,48,4,152,9,5,48.41602124,0
1,24,7,176,22,4,80.05824,1
1,18,3,185,5,3,41.00544,0
1,50,4,106,7,7,50.12560001,1
1,29,5,161,17,5,48.40595748,0
1,65,11,65,19,3,47.05692682,0
1,28,9,172,35,3,49.29253783,0
1,54,11,112,8,5,50.59440577,1
1,58,3,119,23,6,49.92028711,0
1,18,11,158,17,4,83.96352,1
1,40,5,117,22,6,50.26740055,1
1,37,6,199,7,3,47.19464772,0
1,21,4,90,26,7,37.10016,0
1,36,8,193,31,6,48.05579321,0
1,53,8,171,38,5,49.10343203,0
1,63,13,30,20,3,48.72591606,0
1,57,4,183,37,6,49.6276254,0
1,38,15,23,30,7,47.11420125,0
1,35,9,113,4,4,46.88368921,0
1,18,5,121,7,3,70.29504,1
1,31,13,24,31,3,44.88508075,0
1,16,14,148,3,5,30.26592,0
1,39,4,172,31,5,49.16068593,0
1,45,15,24,32,5,48.58516254,0
1,32,13,41,15,7,45.94029808,0
1,56,6,113,9,3,44.96645619,0
1,31,9,25,22,3,45.3220066,0
1,28,4,141,30,6,47.50484462,0
1,35,5,33,28,6,48.0227712,0
1,21,11,125,13,3,92.7504,1
1,35,9,84,33,4,50.80552888,1
1,25,3,39,32,7,39.0528,0
1,51,7,181,23,4,49.17698428,0
1,21,4,101,27,3,39.0528,0
1,61,14,50,18,3,49.26502739,0
1,56,6,142,1,5,49.31462499,0
1,37,13,93,14,4,48.85633164,0
1,30,8,124,35,7,49.70406081,0
1,38,12,44,5,4,50.14973356,1
1,24,9,190,40,5,59.55552,1
1,21,6,68,4,6,39.0528,0
1,37,7,91,14,3,47.37800441,0
1,61,10,54,6,4,47.57247795,0
1,34,15,59,25,5,47.83395254,0
1,20,9,33,9,6,93.72672,1
1,39,4,197,11,6,48.82192797,0
1,51,14,21,1,3,49.50321245,0
1,16,5,80,11,5,68.3424,1
1,65,13,169,8,6,50.06867707,1
1,29,14,137,21,5,50.06075581,1
1,63,13,103,28,5,50.56064265,1
1,31,12,29,32,4,45.62970881,0
1,28,13,102,32,7,50.22425218,1
1,61,8,191,12,6,47.34209314,0
1,58,9,79,7,3,48.27385883,0
1,61,9,40,31,4,45.62394114,0
1,65,7,47,23,5,46.74472522,0
1,52,6,35,26,4,47.22072832,0
1,44,8,189,40,7,46.37560487,0
1,23,8,110,26,6,44.91072,0
1,38,6,119,37,5,48.2602095,0
1,49,10,66,6,3,48.63856819,0
1,23,9,90,37,5,83.96352,1
1,47,5,51,23,5,49.69887494,0
1,31,8,139,7,5,51.00201807,1
1,32,8,96,35,3,46.68964491,0
1,53,9,114,21,4,47.78969752,0
1,55,9,35,16,3,46.8820289,0
1,25,6,71,40,5,37.10016,0
1,36,6,50,16,5,46.31380684,0
1,16,3,42,22,6,63.4608,1
1,43,5,84,32,4,44.9029779,0
1,20,4,28,33,3,85.91616,1
1,44,14,21,30,5,47.29272125,0
1,33,12,110,21,7,48.32582759,0
1,31,6,32,28,6,45.8021058,0
1,46,12,46,33,6,49.33753905,0
1,44,4,59,39,7,48.24863266,0
1,23,4,84,37,3,91.77408,1
1,53,5,199,9,4,50.78621444,1
1,51,6,118,22,5,48.73730589,0
1,67,8,115,5,4,47.8009692,0
1,19,7,149,9,5,47.83968,0
1,52,5,188,0,5,46.83208014,0
1,40,8,108,5,3,48.04771532,0
1,68,15,162,40,7,48.53880037,0
1,48,9,44,37,7,45.84625574,0
1,65,4,124,27,4,49.70849859,0
1,36,4,47,23,5,47.58798357,0
1,27,11,54,7,6,48.44110024,0
1,17,3,128,3,5,48.816,0
1,61,8,41,9,4,47.80817661,0
1,40,10,20,15,5,46.67957742,0
1,19,5,122,21,3,96.65568,1
1,55,14,203,6,6,48.59182192,0
1,50,4,62,4,7,46.55626185,0
1,55,6,29,7,6,49.61937167,0
1,36,10,122,13,3,49.62008672,0
1,42,4,71,23,4,47.41387803,0
1,36,4,194,27,7,48.21355845,0
1,58,11,87,3,3,48.73413269,0
1,18,5,135,6,5,58.5792,1
1,67,9,155,20,3,47.04009031,0
1,37,15,158,30,6,50.254628,1
1,60,5,202,9,3,49.09607919,0
1,53,11,177,26,3,51.52685068,1
1,29,8,87,38,7,45.52953077,0
1,37,8,193,5,6,49.75250537,0
1,57,7,63,4,6,45.84050495,0
1,49,15,84,38,6,46.65492397,0
1,67,12,196,8,6,50.42681804,1
1,21,7,177,27,6,34.1712,0
1,48,4,200,19,3,50.43837048,1
1,26,7,155,9,7,47.45942279,0
1,48,11,189,19,4,48.86617402,0
1,46,14,95,6,4,50.29053273,1
1,38,5,153,39,3,46.65423655,0
1,53,3,200,34,3,47.61510767,0
1,51,9,128,12,4,49.67387323,0
1,41,7,96,1,3,46.48038105,0
1,40,14,102,20,6,50.79958955,1
1,59,9,166,3,3,50.20670119,1
1,26,15,133,37,7,46.22833129,0
1,42,3,106,25,3,48.31412666,0
1,48,11,139,39,7,47.03685659,0
1,18,15,115,8,5,88.84512,1
1,44,14,99,5,4,46.99203457,0
1,30,9,69,17,5,47.27373909,0
1,58,12,91,32,7,48.95185868,0
1,56,10,92,12,3,51.16171427,1
1,16,11,80,1,4,77.12928,1
1,31,6,175,40,5,48.5982954,0
1,59,6,67,23,5,47.02734119,0
1,65,6,207,26,7,50.78207401,1
1,34,6,37,22,5,48.96997162,0
1,29,9,124,2,4,49.42160969,0
1,41,15,64,32,7,51.13810201,1
1,35,7,128,34,5,46.88020655,0
1,26,8,81,6,4,49.0912614,0
1,35,9,209,4,4,51.56104731,1
1,37,5,96,32,6,46.44539768,0
1,56,9,138,26,6,50.24593365,1
1,65,8,157,19,6,50.15504205,1
1,47,5,86,1,3,46.56381833,0
1,27,7,114,24,3,47.36755384,0
1,36,6,82,30,5,48.32157928,0
1,54,3,104,23,6,47.01465777,0
1,67,15,157,1,6,50.01148405,1
1,17,4,64,26,3,80.05824,1
1,24,15,186,16,4,34.1712,0
1,46,11,191,40,5,51.08778875,1
1,27,12,47,39,7,46.89411221,0
1,54,5,160,9,7,47.55377389,0
1,60,12,71,35,7,50.49638044,1
1,28,3,30,14,7,48.33939745,0
1,52,7,206,19,6,49.14346486,0
1,58,10,149,26,7,50.24621102,1
1,68,14,122,26,6,46.78761192,0
1,56,12,200,9,3,51.39837048,1
1,53,13,149,5,3,51.06177296,1
1,53,4,126,9,4,50.23278724,1
1,25,4,43,30,4,30.26592,0
1,67,13,152,27,7,49.18020287,0
1,49,11,179,20,6,50.42498024,1
1,27,12,119,24,7,48.40529127,0
1,45,12,153,23,3,47.67088803,0
1,63,7,69,14,3,47.18212121,0
1,39,5,103,34,5,46.43064347,0
1,20,12,53,12,4,41.98176,0
1,49,14,39,20,5,48.24088551,0
1,41,14,181,1,6,49.43659986,0
1,17,8,43,21,6,36.12384,0
1,17,4,29,3,6,77.12928,1
1,68,8,107,14,6,47.11646802,0
1,43,9,202,29,5,48.62953236,0
1,53,9,39,23,5,46.18190242,0
1,20,8,23,11,7,62.48448,1
1,28,10,111,0,6,48.90647227,0
1,47,5,52,17,4,45.58637659,0
1,20,9,92,20,7,90.79776,1
1,30,8,45,5,5,48.0769857,0
1,28,8,151,29,4,49.76290767,0
1,28,6,133,36,5,47.87866767,0
1,20,15,140,20,5,78.1056,1
1,19,10,172,17,4,50.76864,1
1,56,9,59,0,4,46.02803984,0
